hip1x,hip1y,hip1z,hip2x,hip2y,hip2z,hip3x,hip3y,hip3z,lkneex,lkneey,lkneez,lankx,lanky,lankz,rkneex,rkneey,rkneez,rankx,ranky,rankz
121.308281,-55.857105,898.549255,-82.255699,-95.080437,892.610779,-31.639389,-278.829437,873.737671,-77.84716,-355.928802,559.848511,-87.498001,-239.991074,249.110245,173.816879,-214.064682,535.644836,162.183655,-120.626518,220.518661
120.696457,-61.229645,898.521973,-82.623581,-101.296242,892.160583,-31.273014,-284.716003,872.869812,-76.923973,-363.130157,561.181091,-85.393501,-258.881165,246.381058,173.756927,-216.377136,535.043884,162.063461,-121.157845,220.397049
120.035217,-66.649673,898.447815,-83.037094,-107.577606,891.63623,-30.922815,-290.668274,871.88147,-75.884323,-369.841614,562.169983,-83.207794,-277.503265,243.911301,173.665497,-218.695648,534.420227,161.927963,-121.696495,220.257629
119.325226,-72.136223,898.32666,-83.495155,-113.95697,891.040833,-30.570766,-296.713593,870.784363,-74.711639,-376.106293,562.787964,-80.957008,-295.757324,241.710297,173.5513,-221.032761,533.766418,161.776535,-122.247437,220.097321
118.568398,-77.707802,898.159424,-83.995346,-120.465004,890.378479,-30.199854,-302.877472,869.592041,-73.389343,-381.987579,563.018555,-78.661125,-313.540955,239.774567,173.42215,-223.404129,533.075928,161.60878,-122.817726,219.914383
117.768059,-83.382126,897.948914,-84.533752,-127.129211,889.654602,-29.794922,-309.183075,868.32019,-71.902618,-387.568268,562.85907,-76.343575,-330.752563,238.088943,173.28479,-225.828583,532.344543,161.424835,-123.416733,219.708832
116.929161,-89.175774,897.699585,-85.104866,-133.972885,888.876831,-29.343424,-315.650146,866.986572,-70.240425,-392.948608,562.322021,-74.030731,-347.295135,236.628479,173.145004,-228.328018,531.570435,161.225327,-124.056396,219.483109
116.058304,-95.10392,897.418579,-85.701706,-141.014008,888.055237,-28.836033,-322.294586,865.611023,-68.397758,-398.242126,561.437195,-71.751228,-363.079926,235.360703,173.007858,-230.92717,530.755676,161.011902,-124.751465,219.242599
115.163689,-101.179863,897.115417,-86.315826,-148.264771,887.202454,-28.267073,-329.127869,864.215332,-66.377647,-403.570251,560.250671,-69.53492,-378.029877,234.248901,172.877792,-233.653442,529.906189,160.787399,-125.519676,218.996277
114.254936,-107.414787,896.80249,-86.937729,-155.73085,886.333984,-27.634781,-336.156555,862.822937,-64.192879,-409.055573,558.824341,-67.411957,-392.082794,233.255447,172.758865,-236.536499,529.032776,160.556107,-126.382126,218.756851
113.342728,-113.817451,896.49469,-87.557121,-163.411438,885.46875,-26.941393,-343.382263,861.459167,-61.867012,-414.813385,557.232849,-65.411652,-405.193573,232.345291,172.65506,-239.607941,528.150513,160.323868,-127.363312,218.541138
112.438522,-120.393959,896.20929,-88.163452,-171.299377,884.627991,-26.193026,-350.801697,860.149963,-59.43494,-420.943542,555.559814,-63.561337,-417.335938,231.489502,172.570343,-242.900833,527.279114,160.097778,-128.490967,218.369537
111.554031,-127.147675,895.965515,-88.746315,-179.38147,883.835815,-25.399429,-358.406891,858.922119,-56.942398,-427.521271,553.893005,-61.885307,-428.50296,230.667892,172.508575,-246.449326,526.442139,159.885834,-129.795868,218.2659
110.700851,-134.079163,895.783691,-89.296059,-187.639221,883.117981,-24.573595,-366.185547,857.80188,-54.444901,-434.589996,552.318848,-60.403713,-438.70639,229.870682,172.473358,-250.288193,525.66571,159.696686,-131.311218,218.256668
109.889908,-141.18631,895.68457,-89.804161,-196.049622,882.501221,-23.731255,-374.121826,856.814636,-52.0056,-442.155487,550.91626,-59.131542,-447.975067,229.09874,172.467712,-254.452438,524.977539,159.539124,-133.072266,218.370071
109.131134,-148.4646,895.688538,-90.263695,-204.586273,882.012024,-22.890312,-382.197052,855.983643,-49.69212,-450.183197,549.750244,-58.077705,-456.351837,228.362137,172.493774,-258.976837,524.405334,159.421875,-135.115097,218.635193
108.433083,-155.907288,895.814148,-90.669594,-213.220383,881.674866,-22.070196,-390.390594,855.329163,-47.572254,-458.599182,548.866394,-57.24416,-463.889954,227.677261,172.552612,-263.895172,523.974915,159.353302,-137.475571,219.08078
107.802666,-163.505859,896.077271,-91.018883,-221.922089,881.511658,-21.291147,-398.681,854.86731,-45.708595,-467.295258,548.28656,-56.625248,-470.647888,227.062622,172.644455,-269.239807,523.708313,159.34082,-140.187805,219.733887
107.244965,-171.250275,896.490417,-91.310722,-230.661438,881.539001,-20.573523,-407.046387,854.609253,-44.152737,-476.137451,548.005859,-56.207184,-476.684967,226.534714,172.768753,-275.040649,523.622253,159.390839,-143.282852,220.618729
106.763138,-179.129547,897.06134,-91.546455,-239.409561,881.768066,-19.937099,-415.465637,854.560303,-42.939686,-484.977264,547.992432,-55.967983,-482.056824,226.104218,172.925018,-281.324371,523.727295,159.508698,-146.787277,221.75528
106.358391,-187.131927,897.792786,-91.729431,-248.139465,882.203003,-19.400461,-423.918915,854.71991,-42.083523,-493.663605,548.188904,-55.878349,-486.813721,225.774307,173.113281,-288.113464,524.026123,159.698715,-150.722137,223.158463
106.030029,-195.245209,898.681885,-91.864899,-256.82666,882.840637,-18.980427,-432.388062,855.081238,-41.575314,-502.055115,548.519104,-55.904102,-491.000488,225.540543,173.334915,-295.425781,524.51355,159.964096,-155.102203,224.83754
105.775673,-203.45697,899.720032,-91.959549,-265.449493,883.670715,-18.691553,-440.856812,855.631592,-41.384014,-510.031097,548.896362,-56.009834,-494.65921,225.392395,173.59288,-303.273529,525.17749,160.307053,-159.935822,226.795746
105.591454,-211.754669,900.893311,-92.021225,-273.98941,884.676392,-18.545679,-449.31073,856.353088,-41.46072,-517.500122,549.235535,-56.162945,-497.832001,225.315201,173.89212,-311.663055,525.999451,160.728851,-165.225006,229.030487
105.47229,-220.125778,902.183289,-92.058357,-282.431061,885.835205,-18.551619,-457.737305,857.223816,-41.745426,-524.405212,549.462891,-56.336926,-500.56427,225.291977,174.239365,-320.594452,526.956055,161.230392,-170.966187,231.533401
105.412201,-228.557861,903.567139,-92.079575,-290.762299,887.120972,-18.714922,-466.125854,858.218384,-42.175201,-530.726807,549.525757,-56.513142,-502.906097,225.305237,174.642761,-330.061035,528.021362,161.812271,-177.151382,234.290756
105.404533,-237.038605,905.019348,-92.093277,-298.974213,888.50415,-19.0378,-474.467407,859.309753,-42.691837,-536.480713,549.396118,-56.681133,-504.912018,225.338165,175.111313,-340.049438,529.167603,162.475281,-183.769501,237.283646
105.442184,-245.555923,906.512512,-92.107353,-307.060944,889.954224,-19.519144,-482.754456,860.469727,-43.247765,-541.715088,549.071045,-56.837666,-506.640564,225.37558,175.654282,-350.53952,530.367615,163.220352,-190.808273,240.488342
105.51786,-254.097855,908.018555,-92.128937,-315.019531,891.44043,-20.154678,-490.980988,861.670349,-43.809135,-546.502136,548.56842,-56.98497,-508.151581,225.40477,176.280289,-361.504578,531.596008,164.048386,-198.256042,243.87674
105.624207,-262.652588,909.509888,-92.1642,-322.849487,892.933044,-20.93722,-499.141785,862.884827,-44.35651,-550.92981,547.920227,-57.128521,-509.504272,225.415817,176.996552,-372.912262,532.830505,164.960144,-206.103699,247.416595
105.754044,-271.208466,910.960327,-92.218185,-330.552673,894.404236,-21.857025,-507.232788,864.088074,-44.883568,-555.092468,547.165283,-57.274914,-510.75412,225.401871,177.807831,-384.725159,534.052795,165.955688,-214.345963,251.072052
105.900551,-279.754059,912.346008,-92.294762,-338.13269,895.828613,-22.902203,-515.250366,865.25769,-45.394722,-559.08252,546.342773,-57.430019,-511.949829,225.359085,178.715881,-396.902313,535.249878,167.033981,-222.982697,254.803741
106.057442,-288.278137,913.646179,-92.396469,-345.594452,897.184204,-24.059139,-523.191772,866.374451,-45.902214,-562.984375,545.487976,-57.597652,-513.131714,225.286484,179.718506,-409.400391,536.414612,168.19252,-232.019257,258.569275
106.219131,-296.769562,914.843567,-92.524513,-352.943939,898.452576,-25.312908,-531.054016,867.422729,-46.422859,-566.869934,544.629333,-57.778927,-514.329651,225.185715,180.809052,-422.175232,537.545532,169.426987,-241.466629,262.323669
106.380898,-305.217682,915.92511,-92.678764,-360.187469,899.619263,-26.647648,-538.835022,868.390381,-46.974777,-570.796326,543.786987,-57.972221,-515.56311,225.06041,181.975998,-435.182922,538.646851,170.73143,-251.340622,266.020416
106.53891,-313.612366,916.881775,-92.857811,-367.331818,900.674133,-28.046886,-546.532532,869.269226,-47.574242,-574.805054,542.973145,-58.173588,-516.842224,224.915787,183.203125,-448.38147,539.728516,172.098267,-261.661041,269.612061
106.690399,-321.944,917.708862,-93.059067,-374.383759,901.610596,-29.493855,-554.144409,870.054749,-48.232773,-578.922485,542.193115,-58.377487,-518.169189,224.758026,184.469833,-461.731354,540.80481,173.518799,-272.450134,273.051666
106.833611,-330.203674,918.405396,-93.278931,-381.349701,902.426392,-30.971783,-561.669006,870.745361,-48.954914,-583.161133,541.447327,-58.577507,-519.5401,224.593796,185.751816,-475.196136,541.893372,174.983521,-283.730804,276.294006
106.967812,-338.383545,918.974426,-93.512917,-388.235809,903.122375,-32.464188,-569.104736,871.342468,-49.736874,-587.521179,540.733337,-58.767036,-520.947021,224.429718,187.022095,-488.742798,543.014099,176.482437,-295.525085,279.296661
107.093338,-346.476624,919.42157,-93.755905,-395.047302,903.702759,-33.9552,-576.450439,871.849854,-50.5662,-591.99292,540.047424,-58.939793,-522.379517,224.271942,188.25206,-502.341522,544.187744,178.005325,-307.851929,282.021637
107.211464,-354.477112,919.755249,-94.002289,-401.789001,904.173889,-35.429871,-583.705627,872.272522,-51.422676,-596.557068,539.385193,-59.090214,-523.825439,224.125671,189.412659,-515.965271,545.433655,179.541733,-320.726166,284.436035
107.324364,-362.380402,919.985535,-94.246101,-408.464661,904.544434,-36.874485,-590.869751,872.617126,-52.280041,-601.187317,538.742676,-59.21373,-525.272339,223.994995,190.475388,-529.589905,546.769409,181.081146,-334.156799,286.513214
107.435066,-370.18335,920.123535,-94.481186,-415.077423,904.823547,-38.276871,-597.943237,872.890137,-53.108429,-605.851135,538.115417,-59.306892,-526.708374,223.882736,191.413559,-543.192688,548.209167,182.612778,-348.146667,288.233429
107.547287,-377.883911,920.180847,-94.701317,-421.629486,905.021301,-39.626637,-604.927002,873.098389,-53.877026,-610.512146,537.499451,-59.367474,-528.123108,223.790436,192.203201,-556.75293,549.763306,184.125824,-362.69162,289.584747
107.665359,-385.481537,920.169128,-94.900345,-428.122528,905.147583,-40.915367,-611.822388,873.248169,-54.556789,-615.132507,536.89032,-59.394413,-529.508423,223.718582,192.823944,-570.250305,551.438049,185.609497,-377.780304,290.563171
107.793961,-392.976929,920.099426,-95.072296,-434.557526,905.212219,-42.136696,-618.631226,873.345276,-55.122864,-619.675842,536.284546,-59.387733,-530.859192,223.666855,193.259781,-583.665283,553.234741,187.053162,-393.394745,291.172607
107.938034,-400.37207,919.982056,-95.211502,-440.935181,905.223938,-43.286282,-625.356262,873.394592,-55.556515,-624.109741,535.678955,-59.348354,-532.173706,223.634323,193.49942,-596.977966,555.151001,188.446472,-409.510437,291.424683
108.10257,-407.669891,919.826538,-95.312737,-447.256073,905.190979,-44.361698,-632.000305,873.400513,-55.846561,-628.409668,535.071899,-59.277943,-533.453308,223.619659,193.536606,-610.167969,557.179749,189.779572,-426.097321,291.338135
108.292358,-414.874512,919.640625,-95.3713,-453.520721,905.120361,-45.362164,-638.567261,873.366272,-55.990154,-632.560608,534.463013,-59.178734,-534.702271,223.621475,193.370224,-623.214172,559.310547,191.043121,-443.120667,290.937653
108.511848,-421.990875,919.431335,-95.383163,-459.730194,905.018066,-46.288219,-645.061462,873.294861,-55.992863,-636.558777,533.853088,-59.053402,-535.927246,223.638428,193.004059,-636.094421,561.529053,192.228424,-460.541718,290.252869
108.764961,-429.024445,919.203857,-95.345093,-465.886261,904.889404,-47.141392,-651.487671,873.188599,-55.868015,-640.412048,533.244141,-58.905003,-537.135925,223.669403,192.446732,-648.785278,563.817322,193.327408,-478.31897,289.317047
109.054863,-435.981628,918.962219,-95.254768,-471.991516,904.738403,-47.923756,-657.851501,873.049377,-55.635334,-644.138733,532.638245,-58.736862,-538.336914,223.713699,191.711288,-661.262756,566.154541,194.332733,-496.408447,288.166046
109.383926,-442.869049,918.708801,-95.110825,-478.049896,904.568665,-48.637573,-664.159485,872.878601,-55.318985,-647.765808,532.037537,-58.552574,-539.538635,223.770996,190.814651,-673.501526,568.516907,195.237671,-514.764648,286.837097
109.753555,-449.693878,918.444336,-94.912949,-484.066742,904.382751,-49.28495,-670.418518,872.677612,-54.945114,-651.32489,531.44342,-58.355995,-540.748413,223.841522,189.777115,-685.476563,570.878052,196.036224,-533.340759,285.367676
110.164185,-456.463715,918.168335,-94.661858,-490.048828,904.182922,-49.867573,-676.636292,872.447815,-54.539303,-654.848938,530.856506,-58.15126,-541.972778,223.926163,188.621643,-697.162476,573.209534,196.722992,-552.088501,283.794708
110.615303,-463.186493,917.878784,-94.359291,-496.004272,903.970703,-50.386524,-682.821228,872.190002,-54.124214,-658.368958,530.276367,-57.942852,-543.216187,224.026352,187.373138,-708.535034,575.481567,197.293243,-570.95929,282.15387
111.105492,-469.870514,917.572693,-94.007904,-501.942932,903.74762,-50.842197,-688.9823,871.905273,-53.717854,-661.910461,529.701965,-57.735622,-544.481445,224.144287,186.057724,-719.571838,577.663574,197.742691,-589.902893,280.478912
111.632561,-476.524475,917.245789,-93.611092,-507.875671,903.514465,-51.23431,-695.129333,871.594543,-53.332649,-665.492126,529.131714,-57.534847,-545.769958,224.282822,184.701889,-730.25293,579.724915,198.067612,-608.868591,278.801117
112.193703,-483.157471,916.893372,-93.172813,-513.814514,903.272217,-51.562035,-701.272217,871.258911,-52.975292,-669.124329,528.564514,-57.346184,-547.080872,224.445435,183.331802,-740.56189,581.635315,198.264847,-627.80481,277.148651
112.785698,-489.779144,916.509766,-92.69735,-519.772156,903.021484,-51.824169,-707.421509,870.89917,-52.647392,-672.810181,527.999634,-57.175598,-548.412964,224.636078,181.972488,-750.486938,583.366211,198.332077,-646.658997,275.546631
113.405113,-496.399567,916.089355,-92.189072,-525.761841,902.763062,-52.019405,-713.587952,870.516357,-52.346546,-676.546753,527.437439,-57.029202,-549.764099,224.858948,180.647278,-760.02124,584.891235,198.267944,-665.378296,274.016296
114.048584,-503.029419,915.626465,-91.652176,-531.796692,902.497253,-52.146641,-719.782471,870.111328,-52.06781,-680.326599,526.879517,-56.912926,-551.13269,225.118347,179.377151,-769.163818,586.18689,198.072632,-683.909302,272.574738
114.712929,-509.679688,915.115662,-91.090462,-537.889709,902.224487,-52.205242,-726.01593,869.685364,-51.805248,-684.140869,526.328613,-56.832188,-552.518188,225.41832,178.180298,-777.920166,587.232849,197.74791,-702.198792,271.234558
115.395409,-516.361877,914.552002,-90.507164,-544.053223,901.944946,-52.195385,-732.299194,869.239136,-51.553307,-687.981262,525.788635,-56.791508,-553.922058,225.76239,177.07164,-786.302185,588.013062,197.297531,-720.194458,270.003357
116.093826,-523.088074,913.931213,-89.904823,-550.298584,901.658691,-52.118271,-738.643066,868.773987,-51.307903,-691.842163,525.263367,-56.794136,-555.347595,226.153473,176.062592,-794.328186,588.515808,196.727112,-737.844666,268.883392
116.80658,-529.870483,913.249756,-89.285202,-556.636047,901.36554,-51.976326,-745.057739,868.29071,-51.067184,-695.723206,524.756714,-56.841755,-556.800781,226.593597,175.160645,-802.022888,588.733948,196.044388,-755.099792,267.871613
117.532738,-536.721558,912.505005,-88.649307,-563.074707,901.06488,-51.773254,-751.553406,867.790588,-50.831779,-699.630005,524.271545,-56.934284,-558.289734,227.08374,174.369492,-809.416748,588.665405,195.259171,-771.912781,266.959686
118.271896,-543.653931,911.695496,-87.997536,-569.622437,900.755859,-51.514008,-758.139648,867.274414,-50.604652,-703.575562,523.809631,-57.069813,-559.824707,227.624008,173.688797,-816.545715,588.312988,194.383255,-788.239319,266.134399
119.024185,-550.679871,910.820313,-87.329651,-576.285828,900.437439,-51.20472,-764.825867,866.743469,-50.390572,-707.579102,523.37085,-57.244667,-561.418152,228.213684,173.114517,-823.4505,587.684631,193.430298,-804.038574,265.378113
119.790138,-557.811646,909.879883,-86.645088,-583.070557,900.108032,-50.852497,-771.62085,866.198669,-50.195446,-711.665771,522.954163,-57.453693,-563.084106,228.851288,172.639038,-830.175293,586.793396,192.415665,-819.273743,264.669617
120.570496,-565.060913,908.875183,-85.943039,-589.981262,899.765991,-50.465191,-778.532959,865.641235,-50.025478,-715.864868,522.556946,-57.690651,-564.838135,229.534958,172.251678,-836.766968,585.656799,191.356049,-833.911804,263.984863
121.36618,-572.438965,907.808228,-85.222572,-597.021729,899.409485,-50.051136,-785.570068,865.072266,-49.886154,-720.208679,522.175964,-57.948677,-566.696899,230.262573,171.939072,-843.273743,584.296387,190.269165,-847.92395,263.297974
122.178116,-579.955811,906.681702,-84.482841,-604.195679,899.036621,-49.618866,-792.739502,864.492737,-49.781239,-724.730042,521.807678,-58.220798,-568.678345,231.032059,171.685959,-849.743896,582.736877,189.173523,-861.285706,262.582306
123.007179,-587.621216,905.498596,-83.723091,-611.50592,898.645874,-49.176838,-800.048096,863.903687,-49.711884,-729.460876,521.447937,-58.500355,-570.800842,231.841385,171.475647,-856.223938,581.004761,188.087677,-873.976379,261.810883
123.854126,-595.443298,904.262451,-82.942795,-618.955383,898.235352,-48.733204,-807.502136,863.306152,-49.676258,-734.431274,521.093201,-58.781418,-573.083496,232.688889,171.290878,-862.758057,579.127747,187.030045,-885.979309,260.957764
124.719521,-603.42981,902.976685,-82.141655,-626.546631,897.803833,-48.295582,-815.107361,862.700867,-49.66972,-739.667603,520.739319,-59.059132,-575.545105,233.573181,171.114456,-869.386658,577.132935,186.018219,-897.28125,259.998413
125.603798,-611.586914,901.64502,-81.319603,-634.282104,897.350159,-47.870853,-822.868896,862.088562,-49.685577,-745.192627,520.38269,-59.32991,-578.203674,234.493317,170.93013,-876.145813,575.046204,185.068542,-907.872253,258.910492
126.507164,-619.920166,900.270813,-80.476791,-642.164368,896.873596,-47.464996,-830.791199,861.469604,-49.716187,-751.024841,520.019348,-59.591576,-581.075989,235.4487,170.723099,-883.066284,572.890747,184.195724,-917.745056,257.674408
127.429741,-628.433838,898.857178,-79.61351,-650.195313,896.373535,-47.083019,-838.878052,860.844666,-49.754089,-757.178589,519.64563,-59.843243,-584.176697,236.439133,170.480545,-890.173706,570.687134,183.412491,-926.894836,256.27356
128.37146,-637.131226,897.406494,-78.730171,-658.377014,895.849792,-46.728901,-847.132751,860.213867,-49.793022,-763.664917,519.257935,-60.085136,-587.518311,237.464783,170.192108,-897.487976,568.451965,182.729462,-935.318359,254.694763
129.33226,-646.014954,895.921143,-77.827209,-666.710999,895.302185,-46.405602,-855.557678,859.577454,-49.828419,-770.491577,518.853088,-60.318222,-591.110535,238.525955,169.849716,-905.024048,566.198181,182.155014,-943.013855,252.927963
130.312012,-655.086792,894.402527,-76.904999,-675.198547,894.730591,-46.115189,-864.154663,858.93573,-49.857502,-777.664429,518.428223,-60.543781,-594.960327,239.623169,169.447861,-912.791931,563.935303,181.695389,-949.98053,250.966156
131.310593,-664.3479,892.851624,-75.96386,-683.840698,894.135071,-45.858959,-872.924927,858.288574,-49.879013,-785.187317,517.981445,-60.763088,-599.072754,240.756958,168.982925,-920.798035,561.669373,181.354828,-956.218201,248.804916
132.327881,-673.798889,891.269165,-75.004036,-692.637878,893.515503,-45.637634,-881.869324,857.636414,-49.892639,-793.062927,517.511536,-60.977108,-603.450562,241.927689,168.452972,-929.045776,559.40387,181.135925,-961.726685,246.441757
133.363876,-683.440125,889.655212,-74.025612,-701.590393,892.872009,-45.451538,-890.988037,856.979065,-49.898464,-801.292542,517.0177,-61.186424,-608.094971,243.135635,167.857178,-937.536804,557.140442,181.039917,-966.506104,243.875595
134.418488,-693.271667,888.010132,-73.028648,-710.698425,892.204651,-45.300774,-900.281555,856.316589,-49.896587,-809.87677,516.499878,-61.391277,-613.006592,244.380905,167.195236,-946.271423,554.879639,181.067291,-970.556519,241.106049
