hip1x,hip1y,hip1z,hip2x,hip2y,hip2z,hip3x,hip3y,hip3z,hip4x,hip4y,hip4z,lkneex,lkneey,lkneez,lankx,lanky,lankz,rkneex,rkneey,rkneez,rankx,ranky,rankz
201.895828,-851.50647,897.752563,-3.602159,-831.884338,895.07428,150.869003,-1063.299927,902.338867,-25.128139,-1022.148254,889.445007,194.144455,-1040.628906,451.835114,154.090668,-979.638,99.971077,-64.142792,-1013.048645,431.835327,-11.728599,-693.64801,214.605133
201.249893,-861.044678,898.381287,-4.386189,-842.996643,896.565857,152.687363,-1073.412842,903.10144,-23.640171,-1033.319092,891.538086,194.354935,-1044.04541,451.389648,154.37796,-980.237366,100.469284,-65.348534,-1032.749023,434.880829,-12.833241,-717.362793,211.740723
200.506088,-870.461426,898.830139,-5.309524,-854.017883,897.850891,154.582123,-1083.32373,903.609619,-22.101353,-1044.399658,893.399353,194.636749,-1047.384399,450.945038,153.966629,-980.473755,100.248009,-66.299118,-1052.171021,437.86087,-13.810682,-741.620728,207.69577
199.606339,-879.611938,899.185913,-6.31454,-864.777893,898.897583,156.411682,-1093.044556,903.907593,-20.57513,-1055.300781,894.996216,195.000061,-1050.654663,450.591736,154.121948,-980.977295,100.752327,-66.929573,-1071.472412,440.816833,-14.737669,-766.508423,202.620483
198.60733,-888.636719,899.479431,-7.421446,-875.39209,899.607849,158.191788,-1102.589111,904.065125,-19.12702,-1066.005005,896.326416,195.511185,-1053.791504,450.29837,154.827667,-981.513855,101.509583,-67.336151,-1090.383179,443.692993,-15.556416,-792.065918,196.667816
197.575333,-897.644165,899.715393,-8.536593,-885.866211,900.033813,159.813232,-1111.853149,904.064758,-17.829948,-1076.487061,897.363342,196.225845,-1056.800659,450.02066,154.374039,-981.75946,101.679642,-67.495491,-1108.891846,446.646759,-16.333357,-818.411621,189.911606
196.54895,-906.365662,899.922363,-9.630162,-896.168579,900.214111,161.177277,-1121.011475,903.990479,-16.754795,-1086.755371,898.18396,197.029236,-1059.727661,449.770905,154.257126,-982.114746,102.083275,-67.445595,-1126.903809,449.580261,-17.079699,-845.542725,182.515839
195.561249,-915.130371,900.085327,-10.656132,-906.31543,900.216309,162.30957,-1130.061035,903.85321,-15.899369,-1096.817749,898.875854,197.786118,-1062.629639,449.574249,154.476379,-982.776917,103.167755,-67.195564,-1144.47522,452.506165,-17.826563,-873.348267,174.574478
194.64212,-923.833557,900.244385,-11.473311,-917.382446,899.699036,163.111588,-1139.054199,903.629272,-15.321342,-1106.63562,899.406982,198.344315,-1065.610107,449.395599,154.494186,-983.394897,104.126015,-66.822121,-1161.472778,455.381592,-18.559174,-901.547363,166.109253
193.820313,-932.646301,900.352966,-12.262106,-927.036316,899.405151,163.612335,-1148.046265,903.349304,-15.004725,-1116.264038,899.774902,198.696991,-1068.63269,449.307556,154.006042,-983.616882,104.527023,-66.18441,-1177.710815,458.136047,-19.368137,-930.450012,157.495987
193.130417,-941.347412,900.498047,-12.973138,-936.531799,899.069702,163.781387,-1157.061523,902.995422,-14.977641,-1125.735229,900.046021,198.941864,-1071.643433,449.257996,154.232971,-983.99054,105.332581,-65.387627,-1193.22168,460.719421,-20.148323,-959.776184,148.873932
192.583542,-950.389343,900.601379,-13.53566,-945.82605,898.6651,163.671158,-1166.12439,902.584717,-15.138025,-1135.043213,900.170105,199.146774,-1074.679077,449.247009,154.211136,-984.333313,106.147308,-64.388161,-1207.990967,463.091339,-20.932804,-989.606445,140.465088
192.108185,-959.463867,900.693237,-14.031935,-955.068237,898.266968,163.391998,-1175.280884,902.161804,-15.49863,-1144.318726,900.186096,199.317062,-1077.796265,449.265106,154.206161,-984.652771,107.069687,-63.20612,-1222.142456,465.323761,-21.643019,-1019.783875,132.317764
191.614746,-968.494385,900.833496,-14.508664,-964.146179,897.935242,162.983841,-1184.481323,901.657532,-15.973758,-1153.577759,900.016296,199.801498,-1081.506958,449.768799,154.086243,-984.850769,107.736984,-61.767872,-1235.633911,467.302429,-22.222717,-1050.241333,124.540802
191.123398,-977.703003,900.937622,-14.902793,-974.038208,897.410339,162.508484,-1193.758179,901.009949,-16.477739,-1162.866211,899.672241,198.972565,-1083.135498,448.727295,154.555817,-985.575989,109.211258,-61.71954,-1250.456543,469.887817,-22.369038,-1081.152222,117.091629
190.628342,-986.944275,901.066284,-15.462156,-982.702881,897.157349,162.081528,-1203.018555,900.163269,-16.953915,-1172.201172,899.147156,198.981537,-1086.666992,448.735352,154.236603,-985.683777,109.440216,-59.725712,-1262.609863,471.224609,-22.526615,-1112.030273,110.389252
190.067444,-996.038818,901.286682,-15.969476,-992.716919,896.672424,161.694275,-1212.307373,899.175537,-17.393679,-1181.66272,898.458435,198.964905,-1090.424438,448.762878,154.824005,-986.375549,110.606705,-57.517227,-1275.509644,471.425537,-23.112335,-1140.979736,104.765938
189.406143,-1005.413635,901.376282,-16.63891,-1002.332581,896.351379,161.387695,-1221.60437,898.065002,-17.793509,-1191.228882,897.615417,199.036652,-1094.365601,448.801605,155.27655,-987.008789,111.693756,-55.069874,-1286.577148,472.191742,-22.807833,-1171.594116,99.620247
188.667999,-1014.576416,901.52356,-17.419872,-1012.133484,896.015076,161.178543,-1230.888428,896.917297,-18.112434,-1200.967896,896.710632,199.103867,-1098.45459,448.890045,155.828003,-987.711365,112.859406,-52.763008,-1297.124023,472.694946,-22.189995,-1201.944092,95.35585
187.78006,-1023.897766,901.52478,-18.33045,-1022.139893,895.599609,161.038223,-1240.205933,895.728882,-18.385666,-1210.895874,895.762573,199.287048,-1102.853271,449.019531,156.406052,-988.553528,114.040482,-50.564812,-1306.808716,472.692688,-21.20652,-1231.868652,91.869179
186.785782,-1033.23584,901.452942,-19.338316,-1032.334106,895.101318,160.935394,-1249.534912,894.554443,-18.572464,-1220.956421,894.7146,199.525177,-1107.51123,449.063416,157.080109,-989.477844,115.30912,-48.601288,-1316.166992,472.315826,-19.891237,-1260.879395,89.250526
185.666672,-1042.682129,901.31842,-20.472727,-1042.699585,894.510193,160.916611,-1258.974731,893.434753,-18.736559,-1231.305298,893.540894,199.958466,-1112.557861,449.082764,157.712646,-990.41864,116.578262,-46.79353,-1325.259521,471.797791,-18.527006,-1288.99939,87.385994
184.34964,-1052.20105,901.03009,-21.782637,-1053.298462,893.868958,160.966797,-1268.50061,892.3396,-18.846437,-1241.912354,892.252869,200.361282,-1117.757935,448.975067,158.343735,-991.386902,117.868935,-45.113018,-1333.945313,471.21637,-16.904795,-1315.744507,86.33165
182.910828,-1061.638428,900.736145,-23.230957,-1064.150146,893.204468,161.094788,-1278.167236,891.243225,-18.891459,-1252.756348,890.874023,200.791397,-1123.379639,448.86731,159.008331,-992.464172,119.252556,-43.382507,-1342.319214,470.628967,-15.180065,-1341.083862,85.943008
181.407272,-1071.381592,900.30542,-24.700407,-1075.162964,892.512146,161.344177,-1287.920044,890.04303,-18.838442,-1263.785156,889.396667,201.16864,-1129.388306,448.627625,159.573959,-993.686646,120.636787,-41.689327,-1350.542725,470.11377,-13.90194,-1362.918701,87.01857
179.857773,-1081.264648,899.825989,-26.223082,-1086.326538,891.776245,161.633881,-1297.808838,888.765625,-18.725599,-1274.915039,887.827759,201.486115,-1135.806519,448.228912,160.081985,-995.129272,122.021614,-40.253525,-1358.926514,469.192017,-11.890118,-1385.06311,86.554657
178.280106,-1091.272461,899.250671,-27.743359,-1097.620361,891.015442,161.911087,-1307.845337,887.506531,-18.606155,-1286.167236,886.289551,201.730972,-1142.688965,447.759613,160.556931,-996.833618,123.49131,-38.879112,-1367.799194,468.214478,-9.963144,-1404.586182,86.87674
176.7789,-1101.446655,898.617493,-29.232576,-1109.021484,890.202515,162.122406,-1318.065674,886.311768,-18.553358,-1297.560791,884.848999,201.9095,-1150.018188,447.288635,160.881866,-998.692627,125.06218,-37.631439,-1376.987671,467.07132,-8.033144,-1421.737305,87.032677
175.373444,-1111.748535,897.998352,-30.600193,-1120.510864,889.333557,162.273346,-1328.503418,885.202637,-18.492062,-1309.009888,883.526489,202.102036,-1157.87085,446.924927,161.276825,-1000.781433,126.869171,-36.910248,-1385.625122,465.969025,-5.838187,-1436.449707,86.67762
174.152649,-1122.395508,897.281555,-31.836788,-1132.114868,888.433228,162.374298,-1339.223022,884.210449,-18.517469,-1320.639038,882.402039,202.312698,-1165.969727,446.431549,161.765106,-1003.048767,128.820938,-35.825397,-1395.966431,464.758911,-3.593792,-1448.470825,85.715302
