XHIP1,YHIP1,ZHIP1,XHIP2,YHIP2,ZHIP2,XHIP3,YHIP3,ZHIP3,XRightThigh1,YRightThigh1,ZRightThigh1,XRightThigh3,YRightThigh3,ZRightThigh3,XLeftThigh1,YLeftThigh1,ZLeftThigh1,XLeftThigh3,YLeftThigh3,ZLeftThigh3,XLKNEE,YLKNEE,ZLKNEE,XLANK,YLANK,ZLANK,XLeftTibia3,YLeftTibia3,ZLeftTibia3,XRKNEE,YRKNEE,ZRKNEE,XRANK,YRANK,ZRANK,XRightTibia3,YRightTibia3,ZRightTibia3
63.380978,905.828247,893.618408,-142.00885,875.22644,888.765564,-99.304153,687.56427,873.326721,-170.767899,690.581909,712.714844,-175.187378,796.691101,759.139038,135.004181,839.171509,782.433594,147.972717,757.192261,681.845886,-139.179688,645.593201,533.1521,-164.367325,853.794739,282.346405,-156.199112,671.82605,431.685516,110.686218,716.06427,541.24353,100.040314,782.652893,220.714798,112.412575,734.595032,433.397766
63.257351,899.876038,893.879211,-141.954147,868.002625,888.909973,-97.902206,680.673218,873.962097,-169.927444,681.2005,714.479126,-174.634521,788.15094,759.484741,135.45253,834.152161,782.612793,148.812057,752.958435,681.645569,-137.905975,633.451599,535.803101,-162.56424,835.5755,279.894196,-154.719437,657.756409,433.994141,111.234581,712.980896,540.692322,100.023743,781.871277,220.410461,112.930809,732.454895,432.832062
63.060345,894.05304,894.080444,-141.957718,860.887634,889.016235,-96.560684,673.902283,874.474121,-169.101852,672.083984,716.200073,-174.154526,779.816772,759.799438,135.829163,829.275208,782.723572,149.573334,748.823486,681.3927,-136.562027,621.639771,538.463379,-160.641098,817.076965,277.059875,-153.130524,644.039795,436.343018,111.721115,709.920593,540.110168,99.975121,781.041565,220.110535,113.355286,730.294495,432.273712
62.796265,888.343994,894.226196,-142.012527,853.878113,889.078674,-95.286224,667.244568,874.858521,-168.293121,663.24115,717.858154,-173.737122,771.69458,760.072388,136.138931,824.522827,782.773193,150.251541,744.769531,681.093384,-135.146378,610.172363,541.113525,-158.605209,798.304504,273.912415,-151.434311,630.691223,438.707367,112.14341,706.871826,539.503174,99.896461,780.16333,219.812485,113.688904,728.106384,431.72113
62.470818,882.732849,894.320557,-142.112411,846.967224,889.092896,-94.082634,660.690674,875.112549,-167.502457,654.677917,719.432983,-173.372406,763.786438,760.293884,136.386673,819.87793,782.769409,150.844177,740.780884,680.753418,-133.658768,599.068237,543.732056,-156.463303,779.271606,270.527313,-149.633759,617.730591,441.063873,112.50106,703.827637,538.876526,99.78994,779.239807,219.514313,113.937157,725.887817,431.172394
62.089039,877.203247,894.367737,-142.252075,840.144409,889.055786,-92.950546,654.228699,875.23468,-166.729874,646.397034,720.902893,-173.050797,756.089111,760.4552,136.576981,815.323547,782.719482,151.351563,736.844604,680.377563,-132.10051,588.349731,546.294434,-154.221527,760.001587,266.98407,-147.733276,605.182495,443.389832,112.795952,700.785767,538.234497,99.657883,778.2771,219.214447,114.107773,723.640808,430.625366
61.655289,871.737671,894.372009,-142.427063,833.395569,888.964966,-91.887383,647.844055,875.224304,-165.973923,638.396973,722.244873,-172.763275,748.594482,760.548279,136.714157,810.843567,782.630432,151.776794,732.949768,679.969482,-130.474564,578.042664,548.772522,-151.885513,740.528442,263.363068,-145.738831,593.073853,445.662537,113.03228,697.747803,537.579529,99.502617,777.283508,218.911758,114.210304,721.371033,430.077728
61.173344,866.318237,894.336853,-142.633698,826.703247,888.81897,-90.887489,641.519897,875.082153,-165.231522,630.671692,723.434692,-172.501328,741.288818,760.566345,136.802124,806.422607,782.508301,152.125488,729.08844,679.531921,-128.785812,568.173462,551.133423,-149.460297,720.897095,259.742432,-143.658188,581.432922,447.858734,113.216484,694.718994,536.91333,99.326302,776.269409,218.605286,114.255615,719.088135,429.527039
60.646496,860.926758,894.265564,-142.868896,820.046692,888.616943,-89.942383,635.237305,874.809631,-164.497696,623.209412,724.447815,-172.256912,734.153137,760.503296,136.844406,802.045105,782.358582,152.405609,725.254028,679.066284,-127.04055,558.767273,553.340454,-146.950729,701.163757,256.195831,-141.500793,570.286377,449.954193,113.356766,691.706665,536.236084,99.13092,775.245789,218.294312,114.255173,716.803345,428.971161
60.077789,855.54425,894.160889,-143.130051,813.402588,888.357971,-89.041267,628.975464,874.40918,-163.765427,615.992432,725.259888,-172.022537,727.162964,760.353638,136.844452,797.695923,782.185425,152.626877,721.441406,678.572937,-125.246124,549.84491,555.35376,-144.361557,681.396484,252.78949,-139.277603,559.656738,451.923676,113.462593,688.718872,535.546814,98.918083,774.22345,217.978119,114.220573,714.529358,428.407837
59.470226,850.151855,894.024597,-143.414703,806.745972,888.041565,-88.171608,622.712463,873.884338,-163.025726,608.996094,725.84845,-171.791077,720.289001,760.113037,136.805557,793.359619,781.992554,152.800339,717.645508,678.05127,-123.410072,541.420349,557.13208,-141.697876,661.673279,249.580276,-137.000839,549.559875,453.74118,113.543983,685.76355,534.843811,98.689018,773.212158,217.655991,114.162827,712.277466,427.835022
58.827034,844.729919,893.858582,-143.720398,800.050476,887.667053,-87.319748,616.425659,873.239502,-162.267761,602.189331,726.193848,-171.555893,713.49762,759.778015,136.731232,789.020203,781.782471,152.937851,713.86084,677.5,-121.539383,533.497009,558.634705,-138.965485,642.08252,246.613693,-134.683762,540.002319,455.380981,113.610924,682.846313,534.124634,98.44458,772.219849,217.327133,114.092018,710.05719,427.250549
58.151951,839.258911,893.664063,-144.044266,793.289917,887.233948,-86.471642,610.09198,872.48053,-161.479584,595.533997,726.281189,-171.310623,706.752319,759.346436,136.625366,784.660767,781.557129,153.051376,710.079895,676.917603,-119.639679,526.066101,559.824158,-136.171432,622.71991,243.922485,-132.340195,530.979553,456.818604,113.672714,679.969421,533.386536,98.185265,771.251526,216.990768,114.01683,707.874207,426.652588
57.449436,833.719238,893.441895,-144.382874,786.438538,886.742432,-85.613594,603.689209,871.61438,-160.648621,588.986694,726.101807,-171.049164,700.014099,758.817261,136.49234,780.26355,781.317993,153.152634,706.293213,676.302734,-117.714622,519.103882,560.669434,-133.324249,603.687317,241.525665,-129.984024,522.474182,458.032623,113.737396,677.130493,532.627014,97.911362,770.309021,216.646301,113.944267,705.729004,426.039398
56.724964,828.091858,893.193542,-144.731979,779.472473,886.192871,-84.73291,597.195435,870.650024,-159.762619,582.49939,725.654541,-170.765579,693.243591,758.191772,136.337341,775.809631,781.066162,153.252319,702.488098,675.654541,-115.765541,512.570313,561.148193,-130.434555,585.090088,239.428131,-127.628326,514.454712,459.005493,113.81134,674.321289,531.84375,97.623169,769.390198,216.293488,113.879478,703.616943,425.409698
55.985142,822.357666,892.920227,-145.086304,772.3703,885.586975,-83.818626,590.590576,869.598145,-158.810379,576.020752,724.94635,-170.454056,686.4021,757.473206,136.166183,771.278992,780.802795,153.359802,698.648315,674.97345,-113.791389,506.408264,561.250061,-127.515373,567.03363,237.620987,-125.284523,506.875763,459.724731,113.898933,671.527588,531.035278,97.321205,768.488708,215.932831,113.8256,701.526672,424.76297
55.237808,816.498901,892.624512,-145.439514,765.114014,884.927856,-82.862007,583.856323,868.471436,-157.78244,569.498901,723.994019,-170.108887,679.453064,756.667603,135.985611,766.650452,780.529053,153.482574,694.753967,674.260986,-111.789116,500.543549,560.978699,-124.582565,549.620605,236.082611,-122.961838,499.677704,460.183441,114.002457,668.728271,530.201477,97.006577,767.593384,215.565857,113.783882,699.440857,424.09967
54.492023,810.49884,892.309326,-145.784195,757.689636,884.220703,-81.856995,576.976868,867.284851,-156.671906,562.882446,722.822876,-169.724564,672.364319,755.783752,135.802948,761.902283,780.246765,153.625946,690.78125,673.520447,-109.754295,494.886292,560.353271,-121.655228,532.947327,234.780319,-120.667213,492.788422,460.380737,114.122314,665.896729,529.343628,96.681236,766.68866,215.195648,113.753914,697.335449,423.421753
53.757912,804.34259,891.979187,-146.112045,750.087891,883.472717,-80.800659,569.939087,866.055603,-155.475052,556.12384,721.467468,-169.296066,665.108398,754.833557,135.626053,757.01239,779.958679,153.792953,686.703491,672.756958,-107.682274,489.33429,559.408325,-118.756004,517.100403,233.672974,-118.405914,486.125305,460.321899,114.257294,662.999756,528.464722,96.348282,765.754333,214.826996,113.734016,695.180481,422.732727
53.046448,798.017212,891.640137,-146.414108,742.304321,882.693909,-79.693245,562.73291,864.80304,-154.191711,549.181519,719.969421,-168.819122,657.664368,753.832214,135.462906,751.958923,779.667847,153.984192,682.491638,671.978027,-105.569466,483.777588,558.191956,-115.911057,502.153625,232.714005,-116.182602,479.598328,460.018097,114.405167,659.999695,527.570435,96.012039,764.766052,214.466995,113.721718,692.940186,422.038116
52.369038,791.512329,891.299744,-146.681244,734.339111,881.896912,-78.538307,555.352234,863.548462,-152.825897,542.022217,718.376282,-168.29071,650.018616,752.798279,135.321381,746.720886,779.379211,154.197937,678.115173,671.192871,-103.415031,478.105011,556.763306,-113.14975,488.165283,231.855179,-114.003006,473.114899,459.486145,114.563385,656.85437,526.668213,95.678093,763.69519,214.124969,113.714378,690.573608,421.345184
51.737129,784.82019,890.967224,-146.904633,726.197937,881.097351,-77.342613,547.794312,862.314697,-151.385864,534.622925,716.73877,-167.709549,642.165894,751.752991,135.208572,741.278748,779.098267,154.430298,673.543457,670.412903,-101.222771,472.211914,555.187744,-110.503975,475.175568,231.050491,-111.875671,466.585358,458.748383,114.729652,653.51886,525.768005,95.353119,762.509705,213.812881,113.70961,688.035217,420.663025
51.161724,777.936523,890.653748,-147.076202,717.891052,880.313904,-76.11599,540.060791,861.125732,-149.88446,526.972229,715.108704,-167.076813,634.108887,750.720703,135.130646,735.614929,778.831787,154.675537,668.746216,669.651001,-99.003448,466.008698,553.532654,-108.007225,463.205475,230.259811,-109.813728,459.929382,457.831757,114.902496,649.945923,524.881775,95.04483,761.174377,213.545258,113.70562,685.275452,420.002258
50.652924,770.859741,890.371521,-147.18927,709.432739,879.56781,-74.871002,532.157104,860.006165,-148.33931,519.072144,713.536499,-166.396515,625.85907,749.727905,135.092117,729.714722,778.587646,154.926224,663.695679,668.921692,-96.777084,459.428497,551.86322,-105.69323,452.256378,229.452469,-107.836304,453.083038,456.768127,115.081558,646.087585,524.023499,94.76165,759.651672,213.339172,113.701439,682.241699,419.374603
50.219505,763.591797,890.133972,-147.238907,700.841797,878.882324,-73.622742,524.092773,858.980286,-146.772842,510.937378,712.068604,-165.675888,617.435791,748.80304,135.095795,723.565918,778.374329,155.173782,658.366333,668.240051,-94.574921,452.434174,550.238403,-103.594475,442.310211,228.609894,-105.969444,446.005371,455.593628,115.267624,641.896362,523.208008,94.512497,757.902161,213.214035,113.696793,678.879028,418.79248
49.868607,756.137756,889.955017,-147.222305,692.140015,878.282593,-72.388336,515.880798,858.071838,-145.212296,502.595947,710.746094,-164.925476,608.866394,747.975098,135.142334,717.160095,778.200806,155.408737,652.736206,667.621582,-92.440384,445.022888,548.709412,-101.740639,433.331329,227.726852,-104.245918,438.683472,454.348572,115.462471,637.325745,522.451599,94.306465,755.885498,213.191498,113.691933,675.131409,418.268372
49.60548,748.505432,889.848755,-147.138962,683.352539,877.794312,-71.186661,507.537781,857.302979,-143.689285,494.087555,709.602905,-164.158798,600.184692,747.273315,135.230331,710.491943,778.076111,155.621338,646.787109,667.081482,-90.42849,437.227234,547.317932,-100.157089,425.269135,226.811569,-102.703819,431.134949,453.076385,115.668427,632.331726,521.770203,94.152473,753.561401,213.294937,113.687454,670.942688,417.814209
49.433414,740.705322,889.828552,-146.990631,674.506165,877.44281,-70.037811,499.083069,856.693176,-142.23909,485.461578,708.664795,-163.391861,591.429871,746.725403,135.356445,703.559631,778.008667,155.801758,640.504578,666.633728,-88.603111,429.11377,546.096069,-98.863388,418.061798,225.883804,-101.383942,423.407379,451.822052,115.888069,626.873779,521.17926,94.05912,750.890991,213.549057,113.68428,666.257874,417.440765
49.353653,732.750305,889.90625,-146.78125,665.629761,877.251587,-68.962608,490.538208,856.258911,-140.899231,476.774506,707.94873,-162.642242,582.645142,746.356262,135.515518,696.364502,778.006226,155.940842,633.878418,666.290894,-87.031921,420.777802,545.06665,-97.871773,411.641022,224.971375,-100.325844,415.574982,450.629547,116.124054,620.915649,520.693176,94.034424,747.837708,213.979156,113.683998,661.024902,417.157196
49.365494,724.65509,890.091858,-146.516724,656.752258,877.240723,-67.982002,481.926392,856.012756,-139.707382,468.086456,707.462891,-161.928024,573.875366,746.186462,135.701141,688.91095,778.075317,156.030563,626.901672,666.062988,-85.779579,412.334229,544.242859,-97.185844,405.9375,224.105453,-99.562943,407.732452,449.538269,116.379219,614.426514,520.323914,94.085854,744.369141,214.610214,113.689552,655.196045,416.970154
49.466393,716.435547,890.392578,-146.204575,647.90271,877.425781,-67.116463,473.271576,855.962097,-138.698914,459.457672,707.205444,-161.266708,565.165405,746.230774,135.906143,681.206177,778.220459,156.064667,619.571472,665.957642,-84.89959,403.906708,543.628296,-96.799377,400.885193,223.315643,-99.117126,399.987335,448.578918,116.656898,607.381897,520.080383,94.220276,740.457886,215.466125,113.706154,648.730103,416.883392
49.652096,708.108765,890.812622,-145.853668,639.108948,877.81604,-66.385269,464.597656,856.108948,-137.903946,450.944916,707.165039,-160.674179,556.557678,746.496704,136.123169,673.259644,778.444519,156.03952,611.887756,665.978882,-84.426491,395.615814,543.215027,-96.695396,396.42511,222.625488,-98.99453,392.45108,447.769531,116.961647,599.764771,519.968018,94.444115,736.083069,216.568466,113.742332,641.593689,416.897186
49.916821,699.6922,891.352417,-145.473877,630.397034,878.413635,-65.805954,455.927948,856.449707,-137.344482,442.598846,707.320801,-160.164017,548.090515,746.983276,136.345169,665.083191,778.747986,155.954865,603.854126,666.12793,-84.36985,387.571289,542.981506,-96.846153,392.506287,222.050018,-99.183189,385.23056,447.113495,117.299873,591.566284,519.988403,94.763458,731.231262,217.935883,113.810631,633.764221,417.008392
50.253502,691.203064,892.008423,-145.075668,621.790222,879.213196,-65.393562,447.284515,856.974609,-137.03244,434.461609,707.64325,-159.746902,539.796814,747.681335,136.56601,656.690247,779.129089,155.814407,595.477173,666.402344,-84.711815,379.86676,542.891479,-97.21489,389.084534,221.594772,-99.653748,378.420746,446.600586,117.680389,582.786316,520.13916,95.184059,725.896545,219.583221,113.928078,625.230164,417.210938
50.654079,682.658813,892.77356,-144.669678,613.309326,880.202209,-65.160095,438.688202,857.668457,-136.96843,426.566162,708.096436,-159.430527,531.703003,748.573364,136.780975,648.09613,779.584045,155.626343,586.766479,666.797485,-85.409058,372.577393,542.89624,-97.759094,386.120026,221.256973,-100.362991,372.097839,446.21048,118.114685,573.434204,520.414734,95.711334,720.080627,221.520966,114.11602,615.993469,417.496399
51.109783,674.076172,893.637146,-144.266403,604.97168,881.361145,-65.114075,430.158295,858.511169,-137.142242,418.936066,708.640686,-159.219421,523.828674,749.635132,136.986893,639.317688,780.107178,155.403275,577.734802,667.306396,-86.39888,365.758301,542.940613,-98.434418,383.574432,221.027039,-101.259338,366.314758,445.917114,118.616898,563.528015,520.807312,96.350281,713.792114,223.75473,114.399368,606.068665,417.85556
51.611546,665.471558,894.585571,-143.875427,596.791748,882.665039,-65.260139,421.712524,859.478699,-137.53421,411.585815,709.235535,-159.114914,516.187073,750.837158,137.182434,630.372742,780.691345,155.161957,568.397705,667.921204,-87.60775,359.4422,542.971069,-99.19812,381.409393,220.890686,-102.289261,361.097534,445.693024,119.203194,553.095093,521.30835,97.105415,707.045288,226.284851,114.805542,595.483948,418.27951
52.150318,656.860413,895.602844,-143.505249,588.780518,884.084961,-65.598953,413.366852,860.544739,-138.118073,404.520935,709.843018,-159.115234,508.785004,752.146423,137.36795,621.280396,781.328064,154.922485,558.773499,668.633118,-88.96064,353.638123,542.942261,-100.011696,379.585602,220.830841,-103.403221,356.444336,445.512054,119.890923,542.171143,521.909363,97.98069,699.858582,229.105484,115.362885,584.279785,418.760956
52.717346,648.25769,896.671509,-143.16272,580.946289,885.589478,-66.127106,405.135315,861.681274,-138.863724,397.739044,710.430176,-159.215912,501.623566,753.528503,137.545334,612.060486,782.008606,154.707077,548.88385,669.43396,-90.389168,348.330719,542.822571,-100.842453,378.062378,220.829498,-104.559952,352.32663,445.351257,120.697426,530.798828,522.602661,98.979416,692.252686,232.204254,116.098778,572.507324,419.295013
53.304459,639.677368,897.77356,-142.852982,573.293945,887.146118,-66.83741,397.029999,862.860229,-139.740158,391.230652,710.970337,-159.409851,494.698761,754.949097,137.717712,602.733826,782.723694,154.538513,538.75293,670.315796,-91.837563,343.481903,542.596008,-101.664246,376.797638,220.869186,-105.72834,348.693512,445.191467,121.638641,519.027344,523.382385,100.104019,684.248596,235.561523,117.037643,560.227417,419.879669
53.904217,631.132751,898.89093,-142.579102,565.825623,888.722839,-67.719055,389.060455,864.054688,-140.717667,384.980072,711.444458,-159.687744,488.002319,756.375671,137.888977,593.321472,783.464355,154.438629,528.407593,671.271729,-93.265709,339.034515,542.261108,-102.457481,375.748505,220.93399,-106.88707,345.477325,445.017426,122.727615,506.909851,524.24408,101.355858,675.865845,239.149857,118.198845,547.507019,420.51593
54.510017,622.636414,900.006348,-142.342316,558.540894,890.289185,-68.758171,381.233917,865.239807,-141.769379,378.967499,711.839783,-160.038559,481.5224,757.778503,138.06337,583.844788,784.222107,154.426666,517.877441,672.295654,-94.649338,334.918518,541.828613,-103.208282,374.871735,221.010529,-108.022469,342.600067,444.817322,123.97319,494.502441,525.185059,102.734894,667.120544,242.933945,119.594749,534.41748,421.207153
55.116142,614.200073,901.104004,-142.141953,551.436523,891.817139,-69.938141,373.554932,866.39325,-142.871735,373.169891,712.150085,-160.450012,475.244476,759.131592,138.245056,574.325256,784.989075,154.517807,507.194153,673.382019,-95.977623,331.057922,541.317017,-103.907166,374.124939,221.088348,-109.125824,339.980865,444.582825,125.378624,481.862366,526.203918,104.23938,658.024414,246.870483,121.229271,521.030945,421.958923
55.717762,605.83429,902.169861,-141.975891,544.507141,893.282227,-71.240181,366.025665,867.496338,-144.00444,367.563202,712.373657,-160.908813,469.151947,760.413025,138.437729,564.784363,785.758057,154.722336,496.391144,674.526428,-97.249176,327.378326,540.748169,-104.5476,373.468384,221.160019,-110.19075,337.541565,444.30838,126.940727,469.046143,527.300842,105.865707,648.583801,250.908798,123.096756,507.417664,422.777771
56.310822,597.549133,903.191895,-141.840698,537.745117,894.66333,-72.643768,358.645844,868.533386,-145.149643,362.122864,712.512756,-161.401382,463.227142,761.60553,138.644333,555.242676,786.523071,155.045013,485.50235,675.724915,-98.467369,323.813049,540.144531,-105.124603,372.866364,221.221146,-111.211105,335.21228,443.991455,128.649063,456.108124,528.476379,107.608292,638.799255,254.991531,125.181618,493.643372,423.670898
56.891991,589.353516,904.160095,-141.73204,531.140991,895.943604,-74.127182,351.413361,869.492432,-146.291046,356.825073,712.571777,-161.914078,457.451752,762.696106,138.866867,545.720337,787.278687,155.484909,474.56189,676.97406,-99.635979,320.307068,539.52533,-105.63385,372.288239,221.26976,-112.179672,332.934418,443.631989,130.485855,443.099182,529.732239,109.459656,628.665405,259.056396,127.458481,479.767181,424.645264
57.458511,581.255066,905.066589,-141.645096,524.683228,897.110168,-75.667976,344.323975,870.365051,-147.412888,351.647034,712.55719,-162.433884,451.807098,763.676208,139.106293,536.236389,788.020691,156.035599,463.602753,678.270935,-100.75563,316.818512,538.906433,-106.071312,371.709229,221.305923,-113.087502,330.662323,443.232086,132.426346,430.065399,531.070435,111.410774,618.172302,263.037872,129.893234,465.840027,425.707336
58.008106,573.260681,905.905701,-141.574951,518.35907,898.154419,-77.243416,337.371582,871.14624,-148.498978,346.566711,712.476074,-162.948578,446.274353,764.541565,139.362457,526.808411,788.745544,156.685776,452.655823,679.612915,-101.821678,313.318054,538.299316,-106.433365,371.109802,221.3311,-113.923859,328.363007,442.795563,134.439575,417.04715,532.493164,113.451439,607.305786,266.86972,132.444244,451.903656,426.862457
58.538849,565.375488,906.673767,-141.51683,512.15448,899.071594,-78.83094,330.548706,871.834045,-149.532578,341.563171,712.335754,-163.447418,440.834656,765.291016,139.634354,517.452332,789.450623,157.419937,441.749298,680.997925,-102.823174,309.786774,537.711853,-106.717285,370.475006,221.347733,-114.676598,326.014343,442.327606,136.489655,404.078613,534.002869,115.570724,596.049194,270.487488,135.064529,437.990204,428.114807
59.049152,557.603821,907.368713,-141.466385,506.053925,899.860352,-80.408592,323.846283,872.429016,-150.496078,336.615967,712.144104,-163.921204,435.469299,765.927124,139.920212,508.182526,790.134155,158.219543,430.908112,682.42334,-103.743439,306.213654,537.148987,-106.921883,369.792999,221.358475,-115.333008,323.602783,441.834229,138.53746,391.187469,535.601196,117.757317,584.384644,273.83078,137.703644,424.122833,429.466919
59.537693,549.948364,907.990173,-141.419739,500.041595,900.522766,-81.955444,317.25412,872.933838,-151.371872,331.705475,711.908508,-164.362717,430.159882,766.454834,140.217697,499.011169,790.7948,159.064209,420.153259,683.886963,-104.561516,302.592865,536.613464,-107.047882,369.05423,221.365936,-115.880829,321.121033,441.321747,140.542313,378.395142,537.289185,119.999733,572.295288,276.845642,140.310104,410.316559,430.919617
60.003483,542.410339,908.539185,-141.373672,494.101105,901.063599,-83.452034,310.761353,873.353149,-152.14296,326.812531,711.636169,-164.766617,424.888489,766.881104,140.524185,489.948639,791.431702,159.932724,409.501923,685.385742,-105.254646,298.921967,536.106018,-107.098274,368.250793,221.372223,-116.309418,318.565918,440.796417,142.463943,365.717285,539.066589,122.286469,559.767029,279.486786,142.833557,396.579559,432.471558
60.445934,534.989685,909.017883,-141.325455,488.216187,901.490112,-84.880814,304.356384,873.692261,-152.794266,321.919281,711.333618,-165.129623,419.638062,767.214417,140.837021,481.003174,792.044495,160.804489,398.967621,686.916443,-105.801033,295.200287,535.625916,-107.078102,367.376099,221.378754,-116.610825,315.937012,440.263824,144.26442,353.164978,540.93158,124.605957,546.789734,281.719177,145.227005,382.915619,434.119446
60.864948,527.685059,909.429565,-141.272797,482.371094,901.810852,-86.226616,298.027466,873.95752,-153.313828,317.009613,711.006409,-165.450256,414.393127,767.464172,141.153687,472.18103,792.633057,161.660431,388.560242,688.475037,-106.182472,291.428528,535.171265,-106.994156,366.424896,221.386276,-116.780754,313.235931,439.729004,145.909851,340.745453,542.880676,126.946701,533.359009,283.51947,147.448776,369.325531,435.858032
61.261005,520.493652,909.777954,-141.213669,476.551178,902.035645,-87.476898,291.762878,874.154846,-153.693771,312.069855,710.658936,-165.728653,409.139801,767.639893,141.472137,463.48642,793.197205,162.483734,378.286713,690.056641,-106.386803,287.608917,534.738708,-106.854332,365.393433,221.394745,-116.819031,310.465637,439.195618,147.371826,328.463623,544.908264,129.297256,519.476685,284.876556,149.464432,355.809509,437.680603
61.635273,513.411438,910.067566,-141.146149,470.743134,902.174805,-88.622169,285.551392,874.290527,-153.931015,307.0896,710.294373,-165.966095,403.866852,767.750977,141.790634,454.921844,793.737183,163.260483,368.151398,691.655884,-106.40979,283.745667,534.323364,-106.667038,364.279694,221.403519,-116.729752,307.630341,438.666382,148.628525,316.32309,547.007751,131.646332,505.151642,285.791748,151.247803,342.368988,439.579193
61.989643,506.433319,910.303101,-141.068298,464.935425,902.23877,-89.65593,279.382294,874.369873,-154.027817,302.061646,709.914612,-166.164581,398.565521,767.806152,142.108139,446.487885,794.252991,163.97998,358.156586,693.266724,-106.256088,279.844696,533.91925,-106.440521,363.083832,221.411652,-116.52108,304.735352,438.142609,149.665283,304.327332,549.17041,133.982849,490.399353,286.278076,152.781845,329.007935,441.545135
62.32671,499.553101,910.489624,-140.977966,459.118378,902.237549,-90.574791,273.245758,874.397766,-153.991577,296.982666,709.52063,-166.326462,393.230011,767.813477,142.424149,438.183746,794.744629,164.634705,348.303406,694.882568,-105.93927,275.913086,533.519714,-106.182503,361.808655,221.41803,-116.204803,301.78717,437.624847,150.47496,292.480438,551.386414,136.295975,475.241516,286.359009,154.058502,315.733765,443.569275
62.649742,492.763916,910.631836,-140.872894,453.284363,902.180298,-91.378212,267.132935,874.378296,-153.834564,291.852844,709.112427,-166.45401,387.8573,767.779785,142.738724,430.007477,795.212097,165.22052,338.592041,696.496338,-105.480858,271.958038,533.118347,-105.899818,360.459778,221.421844,-115.795723,298.792969,437.112762,151.057877,280.787903,553.644714,138.575226,459.705109,286.066803,155.078003,302.558044,445.642273
62.962593,486.057922,910.734619,-140.75061,447.427612,902.075745,-92.068108,261.036224,874.31488,-153.573044,286.675568,708.688904,-166.549072,382.446747,767.710815,143.052444,421.955902,795.65509,165.736298,329.02243,698.100159,-104.908836,267.986053,532.709778,-105.59832,359.045502,221.422806,-115.310951,295.76059,436.605652,151.421097,269.256836,555.932922,140.810333,443.821381,285.440155,155.84787,289.496216,447.754395
63.269554,479.427094,910.802307,-140.608459,441.544006,901.931335,-92.648415,254.948883,874.210083,-153.226135,281.457214,708.249207,-166.612946,376.999847,767.611389,143.366348,414.025116,796.072998,166.183853,319.594635,699.685486,-104.255272,264.00293,532.28949,-105.282951,357.576752,221.42128,-114.769104,292.698181,436.102936,151.577942,257.896149,558.237549,142.991364,427.624603,284.52243,156.381378,276.567383,449.895477
63.575275,472.862854,910.838928,-140.44371,435.63089,901.753601,-93.12455,248.865387,874.065796,-152.814423,276.206024,707.791748,-166.646332,371.519714,767.485535,143.681839,406.210724,796.464905,166.567551,310.30896,701.243408,-103.553612,260.013184,531.854431,-104.957733,356.065582,221.418228,-114.189285,289.61322,435.603943,151.546814,246.716553,560.544006,145.108734,411.151245,283.35965,156.696457,263.793396,452.054688
63.884556,466.356354,910.847717,-140.253571,429.686768,901.548279,-93.5028,242.781052,873.883484,-152.358475,270.930969,707.315063,-166.649414,366.01001,767.336548,144.000717,398.50769,796.829529,166.893936,301.166443,702.763794,-102.835777,256.020508,531.402527,-104.625824,354.52417,221.4151,-113.58992,286.512085,435.108551,151.350159,235.730057,562.836609,147.153091,394.439026,281.998505,156.814255,251.198288,454.220306
64.202301,459.898895,910.83136,-140.035309,423.710724,901.320068,-93.789787,236.692108,873.663879,-151.87735,265.641113,706.818054,-166.62207,360.474854,767.166931,144.325043,390.910858,797.16449,167.171494,292.168365,704.235901,-102.129486,252.027451,530.932678,-104.289459,352.96344,221.413498,-112.987396,283.3992,434.616821,151.01326,224.949554,565.098633,149.115601,377.526428,280.48526,156.758301,238.807205,456.379578
64.533386,453.481445,910.791565,-139.78624,417.702576,901.072937,-93.992073,230.595383,873.407715,-151.387314,260.344147,706.299561,-166.563919,354.917786,766.97876,144.657181,383.414856,797.467468,167.410233,283.31662,705.648621,-101.456039,248.035385,530.444092,-103.949791,351.392181,221.4151,-112.394806,280.276581,434.129303,150.56308,214.388397,567.312805,150.987732,360.452759,278.864471,156.553268,226.645508,458.51889
64.882538,447.095123,910.729309,-139.503845,411.662048,900.809998,-94.115746,224.488098,873.114868,-150.900787,255.045685,705.75885,-166.474487,349.341675,766.77356,144.999603,376.01413,797.734985,167.621307,274.613159,706.989563,-100.828667,244.04451,529.936157,-103.606758,349.816101,221.421387,-111.820747,277.143768,433.646362,150.027252,204.059921,569.460999,152.761398,343.257813,277.178101,156.224396,214.738113,460.623535
65.254372,440.73114,910.644653,-139.185745,405.588806,900.533691,-94.166176,218.367798,872.785583,-150.425568,249.748764,705.19574,-166.353516,343.747833,766.552734,145.355011,368.702911,797.963074,167.81662,266.060242,708.246643,-100.252045,240.053894,529.408447,-103.259018,348.238678,221.433823,-111.268867,273.998566,433.168701,149.432968,193.976685,571.524719,154.429031,325.981995,275.464844,155.796707,203.108353,462.678253
