XHIP1,YHIP1,ZHIP1,XHIP2,YHIP2,ZHIP2,XHIP3,YHIP3,ZHIP3,XHIP4,YHIP4,ZHIP4,XRightThigh1,YRightThigh1,ZRightThigh1,XRightThigh2,YRightThigh2,ZRightThigh2,XRightThigh3,YRightThigh3,ZRightThigh3,XLeftThigh1,YLeftThigh1,ZLeftThigh1,XLeftThigh2,YLeftThigh2,ZLeftThigh2,XLeftThigh3,YLeftThigh3,ZLeftThigh3,XLKNEE,YLKNEE,ZLKNEE,XLANK,YLANK,ZLANK,XLeftTibia3,YLeftTibia3,ZLeftTibia3,XRKNEE,YRKNEE,ZRKNEE,XRANK,YRANK,ZRANK,XRightTibia3,YRightTibia3,ZRightTibia3
197.518555,829.286743,897.008789,-8.153716,813.169373,907.710999,183.7957,613.070618,900.11499,2.905315,622.152527,890.909424,-51.259659,751.030334,777.771729,13.498966,647.553894,538.269897,-44.502823,655.687683,714.533813,261.015778,748.298828,791.713867,250.524612,569.526855,576.755554,273.603668,642.678955,708.657166,258.281708,579.054565,464.112457,218.057114,769.419006,159.507492,246.822845,706.123291,278.947052,6.58641,680.768433,439.801178,40.23296,799.502808,77.010757,9.221031,761.524231,224.707642
198.436768,819.202393,896.855286,-7.409089,803.729126,907.213074,183.371506,603.073242,899.985413,2.56862,612.783142,889.84668,-50.950596,742.629089,777.36261,13.550134,642.369324,537.001221,-43.880966,647.590454,713.480835,261.615143,736.974487,791.868958,249.645966,555.900635,579.11908,273.741669,630.402405,710.067261,257.436829,563.643494,466.481689,219.246353,738.776733,152.230133,247.245483,681.937561,275.178528,6.596442,677.192688,438.965546,40.330879,799.158508,77.249519,9.219017,760.294556,224.870956
199.301376,809.193176,896.661682,-6.676023,794.30957,906.741638,183.076462,593.108215,899.609192,2.349088,603.041382,888.824768,-50.75391,734.341553,777.017517,13.619779,637.182983,535.758728,-43.253174,639.904175,712.43512,261.856476,724.895081,791.790039,248.670105,542.89563,581.052368,273.712189,618.534607,711.145935,256.311829,548.899475,468.42099,220.330688,707.757813,145.281219,247.475098,657.806885,271.400055,6.626264,673.678406,438.229462,40.405582,798.824402,77.74826,9.135577,759.09259,225.146713
200.103165,799.291504,896.429504,-5.978051,784.964172,906.329895,182.895386,583.230347,898.995605,2.281145,593.983643,887.603088,-50.696083,726.138123,776.729553,13.705626,632.144897,534.542847,-43.361969,632.991882,711.148499,262.280396,714.262573,791.669495,247.675613,530.531555,582.600708,273.611115,607.15271,711.903442,254.989349,534.884644,470.065247,221.187683,676.312012,138.849106,247.620834,633.562622,267.7724,6.696084,670.20343,437.520477,40.402107,798.546692,78.301529,9.036894,757.997864,225.482819
200.876221,789.332764,896.0354,-5.264233,775.575928,905.897949,182.828201,573.369202,898.1297,2.274495,584.724243,886.320374,-50.621502,717.92511,776.389526,13.723873,627.209106,533.35675,-43.094463,625.742737,710.060242,262.67337,703.899353,791.268677,246.649231,518.758423,583.771301,273.498199,596.221313,712.197021,253.502075,521.460754,471.367889,221.986588,644.559753,133.113297,247.77739,609.248047,264.342712,6.727603,666.74884,436.893341,40.266434,798.176514,78.789703,8.925449,756.863586,225.926376
201.669189,779.416748,895.411072,-4.451209,766.214844,905.397461,182.821014,563.51416,897.082886,2.318316,575.37793,885.024902,-50.43351,709.730713,775.969543,13.600965,622.320557,532.188843,-42.693127,618.320374,708.898193,263.058105,693.87854,790.548523,245.519943,507.610016,584.409546,273.39328,585.754395,712.052917,251.777863,508.749603,472.206635,222.736893,612.703247,127.764465,247.757538,585.027771,261.027191,6.614649,663.261108,436.366455,40.320549,798.803833,79.879356,8.79565,755.644958,226.461716
202.456329,769.436096,894.565186,-3.609683,756.761841,904.783264,182.91037,553.620911,895.910767,2.458956,565.977722,883.750061,-50.161469,701.489929,775.487427,13.422551,617.371216,531.10907,-42.421738,611.029297,707.906921,263.415009,684.100159,789.545227,244.345459,497.029633,584.616211,273.346191,575.710022,711.496338,249.983246,496.658325,472.650726,223.718216,580.894897,122.903374,247.979416,560.874512,258.074951,6.457272,659.752563,435.914917,40.212826,798.419006,80.430695,8.696173,754.300293,227.075424
203.154266,759.371765,893.682434,-2.841362,747.233032,904.198792,183.0625,543.666992,894.643372,2.660069,556.570618,882.431946,-49.92934,693.227539,775.071472,13.261809,612.333008,530.092041,-42.163795,603.680603,706.89209,263.74408,674.457214,788.517212,243.078735,486.888489,584.515198,273.248535,565.820557,710.607178,248.231842,485.209351,472.878662,224.337723,549.380066,119.35498,247.633804,537.727417,255.859787,6.481631,656.003418,435.169861,40.011829,797.827026,80.963943,8.427776,752.741394,227.927322
203.791626,749.261108,892.836792,-2.143155,737.656006,903.686829,183.244583,533.594055,893.318909,2.877987,547.006409,881.124023,-49.758144,684.972595,774.780701,13.156178,607.130554,529.198181,-41.957272,596.261597,705.861328,263.950256,664.730042,787.509521,241.776474,477.211151,584.056213,273.10141,556.004761,709.467224,246.271866,474.255737,472.691498,224.677994,518.499268,116.978134,247.390457,515.12793,254.115524,5.931979,652.062683,435.038971,39.783112,797.36499,81.759956,8.642212,751.746094,228.818787
204.412415,739013,892.053162,-1.472932,727.95166,903.32666,183.389816,523.422363,891.847595,3.062363,537.379761,879.732971,-49.683472,676.596008,774.572571,13.087086,601.842957,528.371155,-41.907269,588.743835,704.839661,264.145691,654.668701,786.545288,240.55098,467.952271,583.194031,272.938385,546.266907,708.148987,244.877441,464.138824,472.414124,224.675018,488.145569,115.657356,246.848343,493.252808,252.677704,6.170461,647.897583,434.676544,39.781929,796.718445,82.996948,8.691586,749.82782,229.558563
205.078796,728.568909,891.300842,-0.771202,718.170105,903.096802,183.522003,513.062866,890.229614,3.223285,527.585999,878.334229,-49.621758,668.013611,774.428833,12.986904,596.446167,527.557129,-41.76553,581.119507,703.83136,264.337616,644.264832,785.550659,239.357941,458.967712,581.945679,272.835083,536.439392,706.575378,242.878799,454.227356,471.276276,224.399323,458.377197,115.353851,245.754105,471.614441,251.260376,6.118567,643.528381,434.418976,39.791218,796.084045,84.475143,8.774597,747.802795,230.318176
205.802795,717.933167,890.481689,-0.073454,708.348694,902.84906,183.605194,502.507263,888.513611,3.351991,517.705322,876.938232,-49.500977,659.262268,774.308716,12.815615,590.815186,526.77356,-41.760445,573.308105,702.849792,264.573853,633.524658,784.461853,237.914368,450.354767,580.079773,272.811249,526.56311,704.716125,240.923889,444.667908,469.868866,223.954483,429.562256,115.991486,245.133377,451.156677,251.073425,5.871267,638.896973,434.307037,40.032257,795.256165,85.82103,8.880748,745.599182,231.187515
206.623642,706.980225,889.404968,0.662275,698.262695,902.307434,183.700729,491.716339,886.799988,3.486495,507.832764,875.589844,-49.281116,650.210754,774.102905,12.560843,584.811707,526.085388,-41.821609,565.225586,701.9198,264.856964,622.576111,783.144653,236.351929,442.568634,577.247375,272.907928,516.582886,702.470032,240.074646,435.700378,468.780273,223.244949,402.058319,117.29567,244.554108,431.190338,250.958862,5.698008,634.046753,434.370697,40.152805,794.527344,87.502563,8.974922,743.190063,232.227844
207.529297,695.794739,888.050598,1.551006,688.162659,901.566772,183.701019,480.598297,885.067566,3.559112,497.75766,874.338501,-49.038662,641.093811,773.804382,12.277526,578.409912,525.408936,-41.88467,556.9729,701.092529,265.107605,611.566895,781.612915,235.428421,434.184479,574.526978,273.012878,506.482849,699.945801,238.138901,426.022125,466.594269,222.163086,376.276978,119.05706,244.157516,412.222504,251.090286,5.055616,628.821106,434.670105,40.250805,793.798523,89.28299,9.116946,740.554504,233.381546
208.576996,684.360413,886.456482,2.610386,677.86261,900.655762,183.584259,469.320343,883.388123,3.550591,487.45816,873.147888,-48.817223,631.779785,773.399048,11.918127,571.527222,524.793335,-42.072529,548.41449,700.295532,265.378235,600.219116,779.887817,234.78772,425.294769,571.755859,273.173401,496.133484,697.282593,237.192307,416.760834,465.118469,220.888672,352.236572,120.964149,243.212952,393.80423,251.400055,5.142663,622.944214,434.245636,40.309437,792.860168,91.156998,9.272717,737.565186,234.677368
209.723343,672.710449,884.719727,3.826035,667.323792,899.621338,183.486618,457.805054,881.845276,3.485552,476.956635,872.012268,-48.533192,622.212524,772.881104,11.556022,564.169067,524.16095,-42.204796,539.477539,699.554504,265.770172,588.58667,778.017151,234.465637,415.517029,569.088867,273.097748,485.179443,694.72876,235.667404,406.328979,462.340973,219.754074,330.273621,122.576752,242.168411,376.604523,251.657547,5.147459,616.526245,434.147522,40.447464,791.772339,93.122391,9.458152,734.117371,235.950302
210.98674,660.86969,883.002808,5.152452,656.571655,898.491699,183.292358,446.061249,880.417053,3.340982,466.134674,870.850708,-48.089176,612.337891,772.21051,11.182637,556.310059,523.374207,-42.332256,530.165344,698.686157,266.28186,576.578491,776.2052,234.123856,404.827759,566.721863,273.212402,473.688477,692.433167,234.84433,395.888489,460.675201,218.672699,310.766235,123.736069,241.263977,360.888367,251.533829,5.164681,609.625061,434.079315,40.632587,790.322937,95.175903,9.693999,730.22522,237.193512
212.23764,648.776306,881.466797,6.460682,645.384705,897.331299,183.062271,434.073456,879.141357,3.180726,454.992859,869.730713,-47.475132,601.972534,771.439941,10.880726,547.700073,522.549194,-42.341576,520.309204,697.827942,266.912354,564.182556,774.61084,233.667633,393.363525,564.802124,273.399902,461.531494,690.688538,234.360504,384.503082,459.099274,217.761749,294.393921,124.388382,240.390579,346.366119,251.034592,4.011866,601.708618,434.062897,40.753258,788.687927,97.461479,9.986703,725.865906,238.411301
213.446808,636.494629,880.190186,7.654078,633.960571,896.21698,182.786179,421.919098,877.992065,3.076712,443.542755,868.625793,-46.800964,591.299866,770.624451,10.686729,538.50708,521.659058,-42.247284,510.042145,696.97699,267.55777,551.46228,773.351318,233.158615,381.177948,563.447754,273.549164,448.776917,689.530884,233.480988,372.589783,458.35733,216.48085,280.340698,123.883408,239.398834,333.048065,250.267471,3.750031,593.108093,433.728912,40.86264,786.746643,99.953552,10.262365,721.076416,239.713882
214.658661,624.085815,879.199463,8.745088,622263,895.201294,182.64856,409.45166,877.065613,2.987071,431.804474,867.642761,-46.122097,580.205872,769.771301,10.541396,528.591553,520.802307,-42.05843,499.297455,696.140869,268.085846,538.353027,772.366455,232.684647,368.088928,562.840149,273.659119,435.459473,688.847534,233.06662,359.478851,457.63208,215.310181,268.897705,122.449181,238.493698,320.747925,248.989609,3.394634,583.736694,433.234375,40.74395,784.636169,102.917114,10.436047,715.752075,241.143875
215.65152,611.305969,878.400085,9.681394,610.239197,894.355408,182.539368,396.697906,876.317139,2.932011,419.710083,866.758484,-45.473183,568.727417,769.021301,10.475894,517.942993,519.955139,-41.726978,488.119141,695.429321,268.455658,524.880981,771.654114,232.256989,354.178223,562.594971,273.697937,421.637054,688.473328,233.394882,345.852814,457.343109,214.184418,259.54306,119.977898,237.608185,309.276093,247.430099,3.897992,574.498718,432.426636,40.584637,782.012695,106.108742,10.503769,709.898193,242.667847
216.597565,598.168823,877.758545,10.511105,597.952515,893.693237,182.384033,383.477081,875.78302,2.835047,407.134216,866.075623,-44.8633,556.923035,768.421509,10.430293,506.645691,519.148071,-41.381546,476.430023,694.748413,268.718964,510.947571,771.102234,231.776917,339.688721,562.460205,273.663239,407.408478,688.331665,232.969879,331.53244,456.651672,213.178482,252.349411,116.835159,236.758438,299.051483,245.378128,3.908751,564.371521,432.360535,40.301086,779.007751,109.716362,10.485804,703.405579,244.333771
217.499588,584.500427,877.046448,11.339633,585.230164,893.031738,182.169266,369.77536,875.390869,2.679102,394.199493,865.521851,-44.250973,544.665344,767.79303,10.341113,494.630585,518.411255,-41.090572,464.284485,694.188171,268.928711,496.484497,770.537231,231.306946,325.025574,562.173767,273.608521,392.808563,688.207458,232.56308,317.343292,455.895844,212.21434,246.841064,113.234795,235.940872,289.970612,242.804489,3.510403,553.279419,432.070068,40.225281,775.236755,113.566536,10.431386,696.098572,246.280899
218.472824,570.393921,876.208191,12.236956,572.161804,892.345825,181.895752,355.618134,875.104736,2.4869,381.05423,864.973755,-43.59296,532.02002,767.05542,10.159837,482.011902,517.626831,-40.788219,451.632813,693.661194,269.026062,481.639404,769.886169,230.752274,310.476563,561.464478,272.916992,378.089142,687.550232,232.765839,303.815338,455.413452,210.593674,242.030487,109.913116,234.989792,281.848663,239.87851,3.732656,541.617004,431.495544,39.878941,771.396851,117.864365,10.248031,688.456055,248.349274
219.425842,555.979187,875.619507,13.149939,558.875427,891.703491,181.501236,341.225861,875.169128,2.280915,367.662231,864.576416,-42.894169,519.012146,766.275085,9.898726,468.732178,516.799622,-40.386627,438.455658,693.162842,269.182465,466.545258,769.65802,230.197021,296.258667,560.468079,272.305542,363.329346,686.971802,233.011322,290.545135,454.357208,207.359421,235.592087,107.854004,233.146271,273.01181,237.672409,4.890317,529.41687,430.651794,39.361034,767.051514,122.569244,9.972656,680.120667,250.536026
220.22258,541.70874,875.732849,13.887565,545.399109,891.080444,181.034164,326.864685,875.793884,1.926624,354.141235,864.426208,-42.262604,505.698334,765.456421,9.583125,454.456329,515.906006,-39.840275,424.73114,692.831665,269.635345,451.455933,770.393616,230.018265,282.731537,560.068726,271.595428,348.766327,687.168152,232.831528,277.970337,454.251587,207.263474,229.001572,106.449829,232.790802,262.917755,237.4431,4.383407,515.519836,430.420685,38.42049,761.845276,127.767609,9.763865,670.779114,253.032959
220.78949,527.730042,877.021545,14.309399,531.929199,890.589355,180.675247,312.773132,877.157104,1.647394,340.614838,864.64563,-41.690258,492.125519,764.672363,9.266464,438.657776,515.075989,-39.089073,410.50766,692.728638,270.540222,436.912048,772.319092,230.310257,269.842743,561.099854,271.325958,334.68219,688.701538,232.867554,265.531586,455.321503,208.518738,223.017685,106.167519,234.239532,253.538666,238.678909,4.149134,499.57251,429.065277,37.499374,755.203308,133.583862,9.422134,660.12384,255.837738
221.036591,514.041199,879.065491,14.440347,518.472351,890.390808,180.547989,299.033325,879.241089,1.668528,327.218689,865.131531,-41.120125,478.187744,763.886047,8.955383,421.381134,514.449829,-38.334663,395.767944,692.914429,271.44809,422.872375,775.164978,231.125824,256.604523,563.532898,271.396423,320.948853,691.35083,234.322205,252.72879,457.151703,209.741379,218.866425,104.817673,235.446762,244.914505,239.228485,4.163713,482.521881,428.247253,36.596359,746.867065,139.786667,8.617929,648.050842,258.963013
221.163651,500.519684,881.390076,14.522427,505.135895,890.566223,180.727753,285.410919,881.646851,2.006836,313.903137,865.820557,-40.428894,463.988586,763.202087,8.366169,403.014374,514.078247,-37.378468,380.69458,693.345398,272.072083,409.178162,778.043274,232.316071,242.433212,566.152283,271.570374,307.354858,694.396057,236.825943,239.741989,459.100189,210.330322,215.722961,103.741035,236.628464,237.540482,239.250824,2.868781,463.374847,427.011993,36.019146,736.779053,145.891342,7.494113,634.509827,262.195465
221.442749,487.063141,883.621033,14.795192,492.030518,890.981018,181.150742,271.812592,883.99408,2.648903,300.870453,866.62677,-39.543003,449.828461,762.681641,7.381429,383.983795,513.745117,-36.421646,365.45636,693.841309,272.727478,395.711792,780.629456,233.223312,228.71843,568.266479,271.811127,294.014771,696.939087,239.01181,227.3013,460.269745,210.257767,212.540634,103.28833,237.044144,230.862198,238.881119,1.556633,443.788361,425.352203,34.440186,726.64856,153.138626,6.197585,619.741211,265.370636
222.053436,473.674103,885.546875,15.414337,479.232788,891.493103,181.674225,258.318542,886.044678,3.486209,288.219025,867.414307,-38.352512,435.933838,762.244751,6.176386,364.495758,513.154053,-35.459976,350.188263,694.259338,273.540253,382.299896,782.599121,233.624512,216.128769,569.287415,272.08844,280.855988,698.551086,239.269409,216.324234,459.978149,210.29982,210.037323,102.638885,237.006226,224.605835,238.360199,0.053336,423.224213,423.486664,32.554924,715.578918,160.622513,4.629773,603.787964,268.260071
223.028656,460.322937,887.127136,16.444958,466.832825,891.880066,182.157837,244.992493,887.652954,4.328924,276.057343,868.122681,-36.773918,422.414276,761.848816,4.692436,344.698181,512.195007,-34.603764,335.018341,694.466614,274.519409,368.998962,784.096558,233.620346,204.831589,569.14502,272.351105,268.001801,699.335754,238.902069,206.88736,459.486633,210.210403,208.332443,101.812653,237.278412,219.361313,238.070953,-1.484642,402.071747,421.506958,31.045313,702.183716,167.995529,2.985621,586.714417,270.932281
224.322617,446.999115,888.50531,17.82342,454.852142,892.140808,182.643921,231.883621,888.9151,5.051722,263.985474,868.915527,-34.794926,409.240448,761.469055,2.924606,324.360138,511.287384,-34.140194,319.96582,694.693298,275.636597,355.82959,785.368042,233.613968,194.750946,568.499573,272.850952,255.706131,699612,238.863953,198.365723,458.916687,209.824677,207.21199,101.427055,237.475937,215.158737,237.772354,-2.777299,380.323273,419.508972,29.374241,687.214417,175.413254,1.639956,568.575745,273.728668
225.819092,433.863678,889.797424,19.43885,443.136383,892.202698,182.963821,219.04689,889.999573,5.641953,252.33638,869.738953,-32.405766,396.259521,761.102234,1.341394,303.812134,510.745239,-33.766827,304.676819,695.198425,276.948364,342.934265,786.672424,233.921997,185.557053,567.833496,273.664185,244.279266,699.732056,239.089127,190.672455,458.251495,209.434464,206.429962,101.192657,237.109756,211.715408,237.352478,-3.735028,358.037537,417.854004,27.661737,670.778931,182.547562,0.230991,549.025635,276.188995
227.338882,420.999084,891.159058,21.09263,431.580688,892.056885,183.199203,206.448624,890.995056,6.104401,240.880356,870.717224,-29.699993,383.303955,760.774048,0.545288,283.545013,510.750519,-34.249268,290.140076,695.536011,278.332916,330.456848,788.10907,234.586609,177.109879,567.136963,274.384735,233.610794,699.881958,239.429169,184.042633,457.592285,209.157822,205.84639,100.931107,236.836716,208.869278,237.025269,-4.301952,335.438416,416.724915,25.991934,653.124817,189.314819,-1.414741,528.50116,278.291351
228.696991,408.420654,892.725159,22.571684,420.188263,891.864624,183.441055,194.14119,892.040466,6.530364,229.463104,871.916504,-26.924599,370.208191,760.477112,0.185943,263.816711,511.418579,-34.342587,275.304047,696.329529,279.611572,318.422089,789.697144,235.435654,169.308716,566.475464,274.940063,223.505692,700.245789,240.169266,178.21225,456.915039,209.020111,205.365051,100.702934,237.29657,206.812195,236.701157,-4.721975,312.827423,416.168243,24.588306,634.850342,195.795517,-2.599836,507.606079,280.690674
229.773819,396.118835,894.46106,23.748774,408.812103,891.766113,183.72905,182.091782,893.239746,6.858127,217.914734,873.362244,-24.442236,356.766144,760.326965,-0.079464,244.340393,512.624756,-34.395283,260.461792,697.376953,280.585327,306.775604,791.411865,236.187881,162.02504,565.940125,275.537872,213.693298,700.718628,241.03717,172.601974,456.400787,209.039291,205.010315,100.726044,237.906647,204.862015,236.449997,-5.245078,290.333435,416.202728,23.773233,615.939392,201.756302,-3.444197,486.691406,283.402771
230.556915,384.196014,896.276733,24.647436,397.391693,891.798157,184.211487,170.252823,894.55542,7.411264,206.467682,875.003296,-22.252754,342.879608,760.435852,-0.342001,224.813278,514.33429,-33.967857,245.122925,698.844482,281.31189,295.553345,793.117737,236.862061,155.013458,565.403076,276.266632,204.084503,701.197998,241.8228,167.224976,455.95932,209.20137,204.595825,100.926392,238.547241,202.640213,236.421539,-5.949611,267.894836,416.752563,23.284338,596.370911,206.964355,-4.2661,465.728302,286.277069
231.193726,372.593231,897.989746,25.349184,385.840515,891.987976,184.950806,158.606964,895.982361,8.076242,194.896057,876.829407,-21.175222,329.376953,760.551025,-0.879068,205.315018,516.548828,-34.432652,230.859985,700.536987,281.951294,284.694214,794.721191,237.466309,148.170959,564.815552,276.864075,194.678619,701.612305,242.512161,162.068756,455.583649,209.637787,203.852264,100.862961,239.294434,199.983185,236.414307,-6.928187,245.561829,417.878693,22.898376,575.414612,210.631699,-4.930721,444.55835,289.28241
231.660583,361.325958,899.539856,25.866623,374.192627,892.467163,185.961838,147.083786,897.427979,9.35326,184.010498,878.629089,-20.925045,316.072815,760.799011,-1.51959,185.871109,519.26825,-34.922756,217.24617,702.514343,282.656342,274.027344,796.189697,238.020386,141.462555,564.216675,277.464752,185.556503,701.952637,243.19899,157.02858,455.167389,210.325867,202.998505,100.68576,239.953781,197.499756,236.451096,-8.216536,223.622284,419.782379,22.522648,554.116394,213.282135,-5.509052,423.107941,292.099915
232.052292,350.28418,900.874512,26.222864,362.500641,893.286682,187.267166,135.777695,898.75116,10.451667,172.187027,880.799561,-21.102604,302.752167,761.34021,-2.163867,166.628586,522.364929,-34.73877,201.509491,705.17981,283.513672,263.759125,797.468079,238.578094,134.992035,563.53418,278.133789,176.086792,702.258728,243.896576,152.282715,454.73996,210.845856,202.326569,100.577759,240.494095,195.511276,236.497833,-9.455716,202.149994,422.125519,22.307135,531.001526,214.115021,-6.155336,401.288818,294.283569
232.333145,339.46759,901.901306,26.46106,350.798889,894.442078,188.817337,124.618866,899.891602,11.825016,160.447845,882.94696,-21.277819,289.086823,762.325684,-2.770528,147.593781,525.605774,-34.79007,186.616028,707.729004,284.343628,253.76004,798.44574,239.335968,128.509628,562.893555,278.895813,167.366837,702.205994,244.50592,148.03894,454.16571,210.884552,201.927353,100.70192,240.783554,193.957092,236.437759,-10.651186,181.016327,424.736755,21.576569,509.158325,214.71579,-6.850961,379.273895,295.794861
232.497604,328.881622,902.681824,26.549061,339.07663,895.795166,190.640991,113.640915,900.78418,13.406828,148.759445,885.012695,-21.39473,275.189148,763.61377,-3.373816,128.763779,529.011841,-34.801781,171.621597,710.40918,285.020203,243.968445,799.12793,239.929184,122.810249,561.921753,279.654205,159.250015,701.818542,244.933563,144.210724,453.4758,210.66626,201.596115,100.963089,240.838699,192.468521,236.331375,-11.702749,160.144287,427.458344,21.540735,485.501801,213.367462,-7.339612,356.883087,296.605896
232.531021,318.570129,903.223938,26.484264,327.426178,897.164063,192.630844,102.864151,901.406921,15.142103,137.107605,886.981384,-21.252535,261.552338,764.923462,-3.855066,110.131729,532.513611,-34.79818,156.911057,713.129028,285.834381,235.139481,799.584839,240.394562,117.35202,560.932251,280.324097,151.423889,701.251587,245.18013,140.437149,452.777008,210.571518,201.105484,101.114906,240.805939,190.936142,236.21666,-12.520313,139.484512,430.335541,22.028637,460.307007,210.157074,-7.56474,334.233917,296.625885
232.383301,308.410217,903.56366,26.225859,315.768707,898.311584,194.734543,92.202126,901.838379,16.923954,125.530434,888.793396,-21.370247,248.362656,766.107422,-4.256492,91.863838,536.02948,-34.808323,142.473846,715.831116,286.41275,226.744156,799.797791,240.788651,112.124817,559.987793,281.024109,143.831451,700.673828,245.44339,136.774887,452.228638,210.532288,200.629913,101.214951,240.83989,189.525497,236.199753,-13.189952,119.155495,433.318756,22.125179,435.322937,206.32193,-7.695544,311.280182,295.927582
232.066437,298.420837,903.725952,25.810764,304.23642,899.128418,196.817444,81.777679,902.089905,18.56489,113.449852,890.526855,-21.915962,235.269318,767.054504,-4.58925,74.004112,539.561951,-34.738277,128.209091,718.38385,286.856903,217.250458,799.94574,241.206802,106.942856,559.106323,281.718689,136.430954,700.073547,245.930237,133.116867,451.645233,210.502243,200.322006,101.415947,240.920303,188.086502,236.167419,-13.608479,99.149727,436.331879,22.356377,409.641266,201.322372,-7.713644,288.082642,294.490021
231.639526,288.58725,903.786255,25.134298,292.96875,899.692993,198.783554,71.510666,902.195496,20.357527,102.690292,891.809387,-22.456078,222.430038,767.829407,-4.848665,56.615681,543.035828,-34.747036,114.269302,720.770447,287.125916,208.477402,800.055908,241.808029,101.871521,558.223999,282.456421,129.140182,699.543762,246.556274,129.546326,451.12326,210.601288,200.060989,101.668999,241.157196,186.931107,236.34845,-13.985435,79.549332,439.385651,22.558987,383.625397,195.318726,-7.675758,264.642761,292.415985
231.114594,278.814758,903.886353,24.462238,281.74408,900.102112,200.563065,61.359776,902.185913,21.728085,90.87516,893.072144,-22.811594,209.490601,768.595032,-4.902474,39.712555,546.455811,-34.779087,100.578781,722.975464,287.164276,199.553421,800.199707,242.625641,97.630516,556.893799,283.076599,122.425194,698.933105,247.305191,126.074196,450.747711,210.804413,199.684143,102.071243,241.477341,185.543335,236.640884,-14.126696,60.390972,442.41391,22.871397,356.351776,188.391891,-7.642354,240.979248,289.816986
230.570953,269.108765,904.022034,23.796089,270.627686,900.430359,202.145325,51.301159,902.050842,23.057579,80.004845,893.912964,-23.332449,196.883347,769.294312,-4.786866,23.248625,549.769104,-34.876926,86.942421,725.011536,287.045776,190.402023,800.337219,243.38446,92.005043,556.448914,283.359375,114.22419,698.940796,248.047699,122.550331,450.437714,211.013992,199.167953,102.637939,241.83371,184.193161,237.121735,-14.115701,41.662079,445.416382,23.164768,328.302673,180.780792,-7.235854,217.200882,286.687103
229.998016,259.365631,904.176392,23.18643,259.663177,900.624268,203.499573,40.832691,902.032654,24.196289,69.235962,894.606689,-23.834175,184.523407,769.86261,-4.532465,7.174937,552.994446,-34.682068,74.236725,726.879272,287.666779,182.849533,801.165344,244.159988,86.953293,555.675232,284.358398,107.676544,698.415405,248.807846,119.065857,450.197205,211.133392,198.633392,103.316826,242.100906,182.795593,237.670059,-13.917252,23.396372,448.394287,23.459654,299.456024,172.594879,-7.579534,192.869247,283.185974
229.47966,249.609131,904.319702,22.659039,248.854813,900.67572,204.593628,30.308922,901.923828,25.096745,58.623463,895.097778,-24.241873,172.444412,770.278015,-4.150024,-8.485329,556.181396,-34.735352,61.554031,728.669067,287.681732,174.162994,801.46637,244.823303,81.940849,554.922729,284.509003,99.270538,698.276062,249.502518,115.544289,449.972076,211.196915,198.084457,104.079086,242.292923,181.428223,238.271988,-13.654291,5.586713,451.428375,23.813183,269.912476,164.006668,-7.322248,168.722397,279.499237
229.041824,239.762955,904.43634,22.211813,238.301666,900.634888,205.284973,21.492405,900.98291,25.738409,48.178108,895.36499,-24.657423,160.910492,770.588806,-3.631656,-23.675531,559.259155,-34.910561,48.602062,730.63739,287.668182,165.42601,801.775818,245.352158,76.975143,554.154724,284.913147,92.983772,697.658875,250.050812,112.111252,449.790405,211.173248,197.570145,104.963997,242.439819,180.119385,238.923584,-13.134656,-11.46975,454.178467,24.087578,239.611633,155.171417,-7.073191,144.369949,275.532593
228.683472,229.865173,904.487488,21.824474,227.870071,900.464661,205.831009,11.484058,900.342163,26.174088,37.871441,895.503601,-24.997822,149.847229,770.729248,-3.05262,-38.316513,562.146423,-34.849113,36.359653,732.30719,287.574951,156.598389,802.05304,245.77594,72.10788,553.390381,285.004181,85.63311,697.199158,250.51207,108.82518,449.646362,211.118134,197.152924,105.883171,242.627106,178.985336,239.675278,-12.604157,-27.860174,456.95401,24.159233,208.330673,146.007797,-6.821038,119.867073,271.4328
228.339752,219.891647,904.512939,21.486631,217.634521,900.210449,206.106567,1.432938,899.645386,26.378113,27.707239,895.49762,-25.458719,138.137909,770.800293,-2.461144,-52.312862,564.856201,-34.845985,24.526358,733.780762,287.472839,147.675232,802.266479,246.102081,67.354919,552.724609,285.060028,78.2873,696.635193,250.830078,105.700508,449.560822,210.998215,196.944336,106.878311,242.695694,177.920883,240.410156,-11.996213,-43.550877,459.546448,24.592916,177.170746,137.317017,-6.514445,95.416237,267.392365
228.026184,209.864487,904.510376,21.193306,207.47467,899.923157,206.163086,-8.67716,898.911682,26.377785,17.563524,895.38208,-25.64628,127.783493,770.65509,-1.874474,-65.533974,567.196289,-34.919785,13.062086,735.027832,287.400909,138.63681,802.414856,246.363937,62.582413,552.137573,284.983948,70.834023,696.095032,250.990295,102.576218,449.498505,210.965561,196.943909,107.999786,242.733932,176.966522,241.237442,-11.319008,-58.563759,461.95929,25.068031,145.366974,128.902466,-6.096129,70.921051,263.469208
